,address,latitude,longitude,nbed,nbath,ncar,historical_prices,type,historical_dates
0,"2/56 DUNSTAN PARADE, CAMPBELLFIELD",-37.6671020,144.9477990,2,1,1,$290,Unit/apmt,May 2022
0,"2/56 DUNSTAN PARADE, CAMPBELLFIELD",-37.6671020,144.9477990,2,1,1,$270 Weekly,Unit/apmt,December 2016
0,"2/56 DUNSTAN PARADE, CAMPBELLFIELD",-37.6671020,144.9477990,2,1,1,$255 Weekly,Unit/apmt,January 2016
0,"2/56 DUNSTAN PARADE, CAMPBELLFIELD",-37.6671020,144.9477990,2,1,1,$255 Weekly,Unit/apmt,June 2015
0,"2/56 DUNSTAN PARADE, CAMPBELLFIELD",-37.6671020,144.9477990,2,1,1,$230 per week,Unit/apmt,May 2010
0,"2/56 DUNSTAN PARADE, CAMPBELLFIELD",-37.6671020,144.9477990,2,1,1,$250 per week,Unit/apmt,May 2010
0,"2/162 SOMERSET RD, CAMPBELLFIELD",-37.67809001,144.959001,2,1,1,$340 per week,Townhouse,May 2022
0,"2/162 SOMERSET RD, CAMPBELLFIELD",-37.67809001,144.959001,2,1,1,$340 per week,Townhouse,May 2022
0,"2/162 SOMERSET RD, CAMPBELLFIELD",-37.67809001,144.959001,2,1,1,$340 Weekly,Townhouse,June 2019
0,"5 BIRCH COURT, CAMPBELLFIELD",-37.67779001,144.96428001,3,1,2,"$395 - $1,716 pw",House,May 2022
0,"5 BIRCH COURT, CAMPBELLFIELD",-37.67779001,144.96428001,3,1,2,"$395 - $1,716 pw",House,May 2022
0,".4 MYRTLE STREET, CAMPBELLFIELD",-37.6772480,144.9625270,4,2,1,$450 per week,House,May 2022
0,".4 MYRTLE STREET, CAMPBELLFIELD",-37.6772480,144.9625270,4,2,1,$450 per week,House,May 2022
0,".4 MYRTLE STREET, CAMPBELLFIELD",-37.6772480,144.9625270,4,2,1,$450,House,May 2022
0,".4 MYRTLE STREET, CAMPBELLFIELD",-37.6772480,144.9625270,4,2,1,$438 per week,House,February 2022
0,".4 MYRTLE STREET, CAMPBELLFIELD",-37.6772480,144.9625270,4,2,1,$438,House,February 2022
0,".4 MYRTLE STREET, CAMPBELLFIELD",-37.6772480,144.9625270,4,2,1,$420 per week,House,April 2021
0,".4 MYRTLE STREET, CAMPBELLFIELD",-37.6772480,144.9625270,4,2,1,$420,House,April 2021
0,"5 BIRCH CT, CAMPBELLFIELD",-37.6779478002,144.9643679002,3,1,2,"$395 - $1,716 pw",House,May 2022
0,"5 BIRCH CT, CAMPBELLFIELD",-37.6779478002,144.9643679002,3,1,2,"$395 - $1,716 pw",House,May 2022
0,"30 FODEN AVENUE, CAMPBELLFIELD",-37.6481306002,144.9421186002,none,none,4,Price on application,Industrial/warehouse,April 2022
0,"61 LYDIA AVENUE, CAMPBELLFIELD",-37.670241,144.949503,5,5,none,$500 per week,Rental_residential,April 2022
0,"61 LYDIA AVENUE, CAMPBELLFIELD",-37.670241,144.949503,5,5,none,$500 per week,Rental_residential,April 2022
0,"61 LYDIA AVENUE, CAMPBELLFIELD",-37.670241,144.949503,5,5,none,$500,Rental_residential,April 2022
0,"61 LYDIA AVENUE, CAMPBELLFIELD",-37.670241,144.949503,5,5,none,$420 per week,Rental_residential,January 2018
0,"61 LYDIA AVENUE, CAMPBELLFIELD",-37.670241,144.949503,5,5,none,$420 per week,Rental_residential,December 2017
0,"61 LYDIA AVENUE, CAMPBELLFIELD",-37.670241,144.949503,5,5,none,$420,Rental_residential,December 2017
0,"9/316 LAL LAL STREET, CANADIAN",-37.580939,143.877001,2,1,1,$350 p.w.,none,September 2022
0,"9/316 LAL LAL STREET, CANADIAN",-37.580939,143.877001,2,1,1,$350 p.w.,none,September 2022
0,"9/316 LAL LAL STREET, CANADIAN",-37.580939,143.877001,2,1,1,$190 pw,none,June 2009
0,"9/316 LAL LAL STREET, CANADIAN",-37.580939,143.877001,2,1,1,$180 pw,none,April 2008
0,"9/316 LAL LAL STREET, CANADIAN",-37.580939,143.877001,2,1,1,$180,none,April 2008
0,"115 CANADIAN LAKES BOULEVARD, CANADIAN",-37.58779744,143.87416539,3,2,1,$350 per week,House,August 2022
0,"115 CANADIAN LAKES BOULEVARD, CANADIAN",-37.58779744,143.87416539,3,2,1,$350 per week,House,September 2022
0,"115 CANADIAN LAKES BOULEVARD, CANADIAN",-37.58779744,143.87416539,3,2,1,$340 per week,House,April 2020
0,"115 CANADIAN LAKES BOULEVARD, CANADIAN",-37.58779744,143.87416539,3,2,1,$310 p.w.,House,March 2013
0,"115 CANADIAN LAKES BOULEVARD, CANADIAN",-37.58779744,143.87416539,3,2,1,$310 pw,House,March 2013
0,"115 CANADIAN LAKES BOULEVARD, CANADIAN",-37.58779744,143.87416539,3,2,1,$310 Weekly,House,March 2013
0,"115 CANADIAN LAKES BOULEVARD, CANADIAN",-37.58779744,143.87416539,3,2,1,$310,House,March 2013
0,"4/218A CLAYTON STREET, CANADIAN",-37.5734001,143.8748001,3,2,2,$350 per week,none,August 2022
0,"4/218A CLAYTON STREET, CANADIAN",-37.5734001,143.8748001,3,2,2,$350 per week,none,September 2022
0,"4/218A CLAYTON STREET, CANADIAN",-37.5734001,143.8748001,3,2,2,$350,none,August 2022
0,"11 BOYD COURT, CANADIAN",-37.57616001,143.88959001,4,2,2,$415 per week,House,August 2022
0,"11 BOYD COURT, CANADIAN",-37.57616001,143.88959001,4,2,2,$415 per week,House,August 2022
0,"11 BOYD COURT, CANADIAN",-37.57616001,143.88959001,4,2,2,$415,House,August 2022
0,"11 BOYD COURT, CANADIAN",-37.57616001,143.88959001,4,2,2,$415 per week,House,January 2021
0,"11 BOYD COURT, CANADIAN",-37.57616001,143.88959001,4,2,2,$415,House,January 2021
0,"106 BRITTAIN STREET, CANADIAN",-37.58297001,143.86054001,4,2,3,$415 per week,none,August 2022
0,"106 BRITTAIN STREET, CANADIAN",-37.58297001,143.86054001,4,2,3,$415 per week,none,August 2022
0,"106 BRITTAIN STREET, CANADIAN",-37.58297001,143.86054001,4,2,3,$415 per week,none,July 2022
0,"309 LARTER STREET, CANADIAN",-37.570998002,143.872792002,3,2,2,$340 p.w.,none,August 2022
0,"309 LARTER STREET, CANADIAN",-37.570998002,143.872792002,3,2,2,$340 p.w.,none,August 2022
0,"309 LARTER STREET, CANADIAN",-37.570998002,143.872792002,3,2,2,$340,none,August 2022
0,"170 CANADIAN LAKES BOULEVARD, CANADIAN",-37.586766,143.876798,3,2,4,$405 pw,House,August 2022
0,"170 CANADIAN LAKES BOULEVARD, CANADIAN",-37.586766,143.876798,3,2,4,$405 pw,House,August 2022
0,"170 CANADIAN LAKES BOULEVARD, CANADIAN",-37.586766,143.876798,3,2,4,$405,House,August 2022
0,"170 CANADIAN LAKES BOULEVARD, CANADIAN",-37.586766,143.876798,3,2,4,$355 pw,House,January 2018
0,"170 CANADIAN LAKES BOULEVARD, CANADIAN",-37.586766,143.876798,3,2,4,$355,House,January 2018
0,"170 CANADIAN LAKES BOULEVARD, CANADIAN",-37.586766,143.876798,3,2,4,$350 Weekly,House,December 2016
0,"170 CANADIAN LAKES BOULEVARD, CANADIAN",-37.586766,143.876798,3,2,4,$350,House,December 2016
0,"170 CANADIAN LAKES BOULEVARD, CANADIAN",-37.586766,143.876798,3,2,4,$350 per week,House,December 2016
0,"170 CANADIAN LAKES BOULEVARD, CANADIAN",-37.586766,143.876798,3,2,4,$350 pw,House,December 2016
0,"170 CANADIAN LAKES BOULEVARD, CANADIAN",-37.586766,143.876798,3,2,4,$350,House,November 2016
0,"170 CANADIAN LAKES BOULEVARD, CANADIAN",-37.586766,143.876798,3,2,4,$350,House,April 2016
0,"170 CANADIAN LAKES BOULEVARD, CANADIAN",-37.586766,143.876798,3,2,4,$350 per week,House,April 2016
0,"170 CANADIAN LAKES BOULEVARD, CANADIAN",-37.586766,143.876798,3,2,4,$350 pw,House,April 2016
0,"170 CANADIAN LAKES BVD, CANADIAN",-37.586766,143.876798,3,2,4,$405 pw,House,August 2022
0,"170 CANADIAN LAKES BVD, CANADIAN",-37.586766,143.876798,3,2,4,$405 pw,House,August 2022
0,"170 CANADIAN LAKES BVD, CANADIAN",-37.586766,143.876798,3,2,4,$355 Weekly,House,January 2018
0,"170 CANADIAN LAKES BVD, CANADIAN",-37.586766,143.876798,3,2,4,$350 Weekly,House,December 2016
0,"170 CANADIAN LAKES BVD, CANADIAN",-37.586766,143.876798,3,2,4,$350 Weekly,House,April 2016
0,"402 RODIER STREET, CANADIAN",-37.5814783,143.8782477,4,2,2,$410 per week,Rental_residential,August 2022
0,"402 RODIER STREET, CANADIAN",-37.5814783,143.8782477,4,2,2,$410 per week,Rental_residential,August 2022
0,"402 RODIER STREET, CANADIAN",-37.5814783,143.8782477,4,2,2,$410 per week,Rental_residential,July 2022
0,"402 RODIER STREET, CANADIAN",-37.5814783,143.8782477,4,2,2,$410 per week,Rental_residential,April 2022
0,"402 RODIER STREET, CANADIAN",-37.5814783,143.8782477,4,2,2,$390 p.w.,Rental_residential,June 2019
0,"402 RODIER STREET, CANADIAN",-37.5814783,143.8782477,4,2,2,$390,Rental_residential,June 2019
0,"402 RODIER STREET, CANADIAN",-37.5814783,143.8782477,4,2,2,$420,Rental_residential,June 2019
0,"402 RODIER STREET, CANADIAN",-37.5814783,143.8782477,4,2,2,$420 per week,Rental_residential,June 2019
0,"402 RODIER STREET, CANADIAN",-37.5814783,143.8782477,4,2,2,$400 p.w.,Rental_residential,June 2019
0,"2/812 GEELONG ROAD, CANADIAN",-37.5872951,143.8664895,2,2,1,$340 per week,Rental_residential,August 2022
0,"2/812 GEELONG ROAD, CANADIAN",-37.5872951,143.8664895,2,2,1,$340 per week,Rental_residential,August 2022
0,"2/812 GEELONG ROAD, CANADIAN",-37.5872951,143.8664895,2,2,1,$320 per week,Rental_residential,May 2021
0,"19 NAVVY JACK ROAD, CANADIAN",-37.5740599002,143.87963002,4,2,2,$420 per week,Rental_residential,August 2022
0,"19 NAVVY JACK ROAD, CANADIAN",-37.5740599002,143.87963002,4,2,2,$420 per week,Rental_residential,August 2022
0,"3/7A SPENCER STREET, CANADIAN",-37.576141,143.879121,3,2,1,$380 pw,House,August 2022
0,"3/7A SPENCER STREET, CANADIAN",-37.576141,143.879121,3,2,1,$380 pw,House,August 2022
0,"3/7A SPENCER STREET, CANADIAN",-37.576141,143.879121,3,2,1,$365 pw,House,December 2021
0,"3/7A SPENCER STREET, CANADIAN",-37.576141,143.879121,3,2,1,$365 pw,House,November 2021
0,"3/7A SPENCER STREET, CANADIAN",-37.576141,143.879121,3,2,1,$350 Weekly,House,November 2020
0,"3/7A SPENCER STREET, CANADIAN",-37.576141,143.879121,3,2,1,$350 pw,House,November 2020
0,"3/7A SPENCER STREET, CANADIAN",-37.576141,143.879121,3,2,1,$350 p.w.,House,November 2020
0,"3/7A SPENCER STREET, CANADIAN",-37.576141,143.879121,3,2,1,$350,House,November 2020
0,"418 WILSON STREET, CANADIAN",-37.5726605002,143.8826818002,4,2,2,"$450 - $1,955 per week",Rental_residential,August 2022
0,"418 WILSON STREET, CANADIAN",-37.5726605002,143.8826818002,4,2,2,"$450 - $1,955 per week",Rental_residential,August 2022
0,"2 MILVERTON LANE, CANADIAN",-37.5895200,143.8674150,4,2,2,$400,none,August 2022
0,"2 MILVERTON LANE, CANADIAN",-37.5895200,143.8674150,4,2,2,$400,none,August 2022
0,"2 MILVERTON LANE, CANADIAN, CANADIAN",-37.5895200,143.8674150,4,2,2,$400 per week,House,August 2022
0,"2 MILVERTON LANE, CANADIAN, CANADIAN",-37.5895200,143.8674150,4,2,2,$400 per week,House,August 2022
0,"549 OTWAY STREET SOUTH, CANADIAN",-37.571211002,143.8761927002,none,none,none,Contact,Industrial/warehouse,August 2022
0,"410 RODIER STREET, CANADIAN",-37.5813198002,143.8782611002,4,2,2,$360 per week,House,July 2022
0,"410 RODIER STREET, CANADIAN",-37.5813198002,143.8782611002,4,2,2,$360 per week,House,July 2022
0,"410 RODIER STREET, CANADIAN",-37.5813198002,143.8782611002,4,2,2,$360,House,July 2022
0,"410 RODIER STREET, CANADIAN",-37.5813198002,143.8782611002,4,2,2,$380 pw,House,August 2020
0,"114 CANADIAN LAKES BOULEVARD, CANADIAN",-37.58784310,143.87331691,4,2,2,$360 p.w.,House,July 2022
0,"114 CANADIAN LAKES BOULEVARD, CANADIAN",-37.58784310,143.87331691,4,2,2,$360 p.w.,House,July 2022
0,"114 CANADIAN LAKES BOULEVARD, CANADIAN",-37.58784310,143.87331691,4,2,2,$360 p.w.,House,May 2020
0,"114 CANADIAN LAKES BOULEVARD, CANADIAN",-37.58784310,143.87331691,4,2,2,$360,House,May 2020
0,"114 CANADIAN LAKES BOULEVARD, CANADIAN",-37.58784310,143.87331691,4,2,2,$360 p.w.,House,May 2018
0,"114 CANADIAN LAKES BOULEVARD, CANADIAN",-37.58784310,143.87331691,4,2,2,$360,House,May 2018
0,"114 CANADIAN LAKES BOULEVARD, CANADIAN",-37.58784310,143.87331691,4,2,2,$350 pw,House,November 2015
0,"114 CANADIAN LAKES BOULEVARD, CANADIAN",-37.58784310,143.87331691,4,2,2,$350 Weekly,House,November 2015
0,"114 CANADIAN LAKES BOULEVARD, CANADIAN",-37.58784310,143.87331691,4,2,2,$350,House,November 2015
0,"114 CANADIAN LAKES BOULEVARD, CANADIAN",-37.58784310,143.87331691,4,2,2,$350 p.w.,House,November 2015
0,"114 CANADIAN LAKES BOULEVARD, CANADIAN",-37.58784310,143.87331691,4,2,2,$350 pw,House,May 2012
0,"114 CANADIAN LAKES BOULEVARD, CANADIAN",-37.58784310,143.87331691,4,2,2,$350,House,September 2011
0,"114 CANADIAN LAKES BOULEVARD, CANADIAN",-37.58784310,143.87331691,4,2,2,$350,House,August 2011
0,"114 CANADIAN LAKES BOULEVARD, CANADIAN",-37.58784310,143.87331691,4,2,2,$350 pw,House,July 2011
0,"114 CANADIAN LAKES BOULEVARD, CANADIAN",-37.58784310,143.87331691,4,2,2,$300 per week,House,January 2009
0,"114 CANADIAN LAKES BOULEVARD, CANADIAN",-37.58784310,143.87331691,4,2,2,$300 per week,House,December 2008
0,"14 BENNETT ST, CANADIAN",-37.58122001,143.88356001,4,2,2,$390 per week,House,July 2022
0,"14 BENNETT ST, CANADIAN",-37.58122001,143.88356001,4,2,2,$390 per week,House,July 2022
0,"14 BENNETT ST, CANADIAN",-37.58122001,143.88356001,4,2,2,$390 per week,House,March 2022
0,"14 BENNETT ST, CANADIAN",-37.58122001,143.88356001,4,2,2,$390 per week,House,September 2021
0,"14 BENNETT ST, CANADIAN",-37.58122001,143.88356001,4,2,2,$390 per week,House,February 2020
0,"14 BENNETT ST, CANADIAN",-37.58122001,143.88356001,4,2,2,$390 per week,House,November 2019
0,"23 TULLOCH RISE, CANADIAN",-37.5899710,143.8732940,3,2,2,$360 p.w.,House,July 2022
0,"23 TULLOCH RISE, CANADIAN",-37.5899710,143.8732940,3,2,2,$360 p.w.,House,July 2022
0,"23 TULLOCH RISE, CANADIAN",-37.5899710,143.8732940,3,2,2,$370 p.w.,House,May 2022
0,"23 TULLOCH RISE, CANADIAN",-37.5899710,143.8732940,3,2,2,$360 p.w.,House,May 2022
0,"23 TULLOCH RISE, CANADIAN",-37.5899710,143.8732940,3,2,2,$360,House,May 2022
0,"23 TULLOCH RISE, CANADIAN",-37.5899710,143.8732940,3,2,2,$360 p.w.,House,September 2020
0,"23 TULLOCH RISE, CANADIAN",-37.5899710,143.8732940,3,2,2,$360 p.w.,House,June 2020
0,"23 TULLOCH RISE, CANADIAN",-37.5899710,143.8732940,3,2,2,$360 p.w.,House,May 2020
0,"23 TULLOCH RISE, CANADIAN",-37.5899710,143.8732940,3,2,2,$360,House,May 2020
0,"23 TULLOCH RISE, CANADIAN",-37.5899710,143.8732940,3,2,2,$360 p.w.,House,February 2020
0,"23 TULLOCH RISE, CANADIAN",-37.5899710,143.8732940,3,2,2,$360,House,February 2020
0,"23 TULLOCH RISE, CANADIAN",-37.5899710,143.8732940,3,2,2,$330 p.w.,House,March 2017
0,"23 TULLOCH RISE, CANADIAN",-37.5899710,143.8732940,3,2,2,$330 Weekly,House,March 2017
0,"23 TULLOCH RISE, CANADIAN",-37.5899710,143.8732940,3,2,2,$325 p.w.,House,September 2015
0,"23 TULLOCH RISE, CANADIAN",-37.5899710,143.8732940,3,2,2,$325 pw,House,September 2015
0,"23 TULLOCH RISE, CANADIAN",-37.5899710,143.8732940,3,2,2,$325 Weekly,House,September 2015
0,"23 TULLOCH RISE, CANADIAN",-37.5899710,143.8732940,3,2,2,$325,House,September 2015
0,"23 TULLOCH RISE, CANADIAN",-37.5899710,143.8732940,3,2,2,$320 p.w.,House,August 2012
0,"23 TULLOCH RISE, CANADIAN",-37.5899710,143.8732940,3,2,2,$320 Weekly,House,August 2012
0,"23 TULLOCH RISE, CANADIAN",-37.5899710,143.8732940,3,2,2,$320,House,August 2012
0,"3/740 GEELONG ROAD, CANADIAN",-37.5853290,143.8668080,3,2,2,$320 per week,Townhouse,July 2022
0,"3/740 GEELONG ROAD, CANADIAN",-37.5853290,143.8668080,3,2,2,$320 per week,Townhouse,July 2022
0,"3/740 GEELONG ROAD, CANADIAN",-37.5853290,143.8668080,3,2,2,$300 pw,Townhouse,January 2013
0,"4 LYRIC COURT, CANADIAN",-37.58903001,143.87683001,4,2,2,$430,House,July 2022
0,"4 LYRIC COURT, CANADIAN",-37.58903001,143.87683001,4,2,2,$430,House,July 2022
0,"4 LYRIC COURT, CANADIAN",-37.58903001,143.87683001,4,2,2,$430,House,November 2021
0,"4 LYRIC COURT, CANADIAN",-37.58903001,143.87683001,4,2,2,$430 per week,House,November 2021
0,"4 LYRIC COURT, CANADIAN",-37.58903001,143.87683001,4,2,2,$420 pw,House,February 2021
0,"4 LYRIC COURT, CANADIAN",-37.58903001,143.87683001,4,2,2,$430,House,February 2021
0,"4 LYRIC COURT, CANADIAN",-37.58903001,143.87683001,4,2,2,$420 pw,House,February 2020
0,"4/812 GEELONG ROAD, CANADIAN",-37.5872951,143.8664895,2,2,1,$335 per week,Townhouse,July 2022
0,"4/812 GEELONG ROAD, CANADIAN",-37.5872951,143.8664895,2,2,1,$335 per week,Townhouse,July 2022
0,"4/812 GEELONG ROAD, CANADIAN",-37.5872951,143.8664895,2,2,1,$335 per week,Townhouse,November 2021
0,"4/812 GEELONG ROAD, CANADIAN",-37.5872951,143.8664895,2,2,1,$315 per week,Townhouse,August 2019
0,"4/812 GEELONG ROAD, CANADIAN",-37.5872951,143.8664895,2,2,1,$315,Townhouse,July 2019
0,"4/812 GEELONG ROAD, CANADIAN",-37.5872951,143.8664895,2,2,1,$315 per week,Townhouse,July 2019
0,"34 BENNETT STREET, CANADIAN",-37.58157001,143.88564001,2,1,1,$280 per week,House,July 2022
0,"34 BENNETT STREET, CANADIAN",-37.58157001,143.88564001,2,1,1,$280 per week,House,July 2022
0,"34 BENNETT STREET, CANADIAN",-37.58157001,143.88564001,2,1,1,$280,House,June 2022
0,"34 BENNETT STREET, CANADIAN",-37.58157001,143.88564001,2,1,1,$280 per week,House,November 2021
0,"34 BENNETT STREET, CANADIAN",-37.58157001,143.88564001,2,1,1,$280,House,November 2021
0,"6/9 HORWOOD DRIVE, CANADIAN",-37.5924093,143.8721075,2,1,1,$300 per week,House,July 2022
0,"6/9 HORWOOD DRIVE, CANADIAN",-37.5924093,143.8721075,2,1,1,$300 per week,House,July 2022
0,"6/9 HORWOOD DRIVE, CANADIAN",-37.5924093,143.8721075,2,1,1,$300 per week,House,December 2021
0,"6/9 HORWOOD DRIVE, CANADIAN",-37.5924093,143.8721075,2,1,1,$300,House,December 2021
0,"9 BRODERICK COURT, CANADIAN",-37.5892420,143.8710260,3,3,2,$500 p.w.,House,July 2022
0,"9 BRODERICK COURT, CANADIAN",-37.5892420,143.8710260,3,3,2,$500 p.w.,House,July 2022
0,"9 BRODERICK COURT, CANADIAN",-37.5892420,143.8710260,3,3,2,$550 p.w.,House,December 2021
0,"9 BRODERICK COURT, CANADIAN",-37.5892420,143.8710260,3,3,2,$550,House,December 2021
0,"9 BRODERICK COURT, CANADIAN",-37.5892420,143.8710260,3,3,2,$440 p.w.,House,April 2016
0,"9 BRODERICK COURT, CANADIAN",-37.5892420,143.8710260,3,3,2,$440 pw,House,April 2016
0,"9 BRODERICK COURT, CANADIAN",-37.5892420,143.8710260,3,3,2,$440 Weekly,House,April 2016
0,"9 BRODERICK COURT, CANADIAN",-37.5892420,143.8710260,3,3,2,$440,House,April 2016
0,"9 BRODERICK COURT, CANADIAN",-37.5892420,143.8710260,3,3,2,$440 p.w.,House,February 2015
0,"9 BRODERICK COURT, CANADIAN",-37.5892420,143.8710260,3,3,2,$440 pw,House,February 2015
0,"9 BRODERICK COURT, CANADIAN",-37.5892420,143.8710260,3,3,2,$440 Weekly,House,February 2015
0,"9 BRODERICK COURT, CANADIAN",-37.5892420,143.8710260,3,3,2,$440,House,February 2015
0,"9 BRODERICK COURT, CANADIAN",-37.5892420,143.8710260,3,3,2,$500 p.w.,House,December 2012
0,"9 BRODERICK COURT, CANADIAN",-37.5892420,143.8710260,3,3,2,$500 Weekly,House,December 2012
0,"9 BRODERICK COURT, CANADIAN",-37.5892420,143.8710260,3,3,2,$500,House,December 2012
0,"9 BRODERICK COURT, CANADIAN",-37.5892420,143.8710260,3,3,2,$380 pw,House,October 2010
0,"9 BRODERICK COURT, CANADIAN",-37.5892420,143.8710260,3,3,2,$380,House,September 2010
0,"9 BRODERICK COURT, CANADIAN",-37.5892420,143.8710260,3,3,2,$380 pw,House,September 2010
0,"9 BRODERICK COURT, CANADIAN",-37.5892420,143.8710260,3,3,2,$380 pw,House,March 2010
0,"5 ELSWORTH STREET WEST, CANADIAN",-37.5825236,143.8671413,2,1,2,$280 p.w.,House,July 2022
0,"5 ELSWORTH STREET WEST, CANADIAN",-37.5825236,143.8671413,2,1,2,$280 p.w.,House,July 2022
0,"5 ELSWORTH STREET WEST, CANADIAN",-37.5825236,143.8671413,2,1,2,$280 p.w.,House,December 2021
0,"5 ELSWORTH STREET WEST, CANADIAN",-37.5825236,143.8671413,2,1,2,$280,House,December 2021
0,"5 ELSWORTH STREET WEST, CANADIAN",-37.5825236,143.8671413,2,1,2,$250 p.w.,House,June 2020
0,"5 ELSWORTH STREET WEST, CANADIAN",-37.5825236,143.8671413,2,1,2,$230 p.w.,House,November 2017
0,"6/322 JOSEPH STREET, CANADIAN",-37.5776597002,143.8770457002,3,1,2,$360 pw,Townhouse,July 2022
0,"6/322 JOSEPH STREET, CANADIAN",-37.5776597002,143.8770457002,3,1,2,$360 pw,Townhouse,July 2022
0,"6/322 JOSEPH STREET, CANADIAN",-37.5776597002,143.8770457002,3,1,2,$360,Townhouse,April 2022
0,"6/322 JOSEPH STREET, CANADIAN",-37.5776597002,143.8770457002,3,1,2,$380 pw,Townhouse,April 2022
0,"6/322 JOSEPH STREET, CANADIAN",-37.5776597002,143.8770457002,3,1,2,$380,Townhouse,April 2022
0,"6/322 JOSEPH STREET, CANADIAN",-37.5776597002,143.8770457002,3,1,2,$320 pw,Townhouse,September 2020
0,"6/322 JOSEPH STREET, CANADIAN",-37.5776597002,143.8770457002,3,1,2,$320 Weekly,Townhouse,August 2020
0,"6/322 JOSEPH STREET, CANADIAN",-37.5776597002,143.8770457002,3,1,2,$320 pw,Townhouse,August 2020
0,"6/322 JOSEPH STREET, CANADIAN",-37.5776597002,143.8770457002,3,1,2,$320 p.w.,Townhouse,August 2020
0,"21 IMPERIAL WAY, CANADIAN",-37.588929,143.873973,3,2,2,$400 per week,House,July 2022
0,"21 IMPERIAL WAY, CANADIAN",-37.588929,143.873973,3,2,2,$400 per week,House,July 2022
0,"21 IMPERIAL WAY, CANADIAN",-37.588929,143.873973,3,2,2,$400 per week,House,April 2022
0,"21 IMPERIAL WAY, CANADIAN",-37.588929,143.873973,3,2,2,$360 per week,House,May 2020
0,"21 IMPERIAL WAY, CANADIAN",-37.588929,143.873973,3,2,2,$350 per week,House,June 2018
0,"21 IMPERIAL WAY, CANADIAN",-37.588929,143.873973,3,2,2,$350,House,June 2018
0,"21 IMPERIAL WAY, CANADIAN",-37.588929,143.873973,3,2,2,$330 per week,House,March 2012
0,"21 IMPERIAL WAY, CANADIAN",-37.588929,143.873973,3,2,2,$295 pw,House,July 2008
0,"2/328 CLAYTON STREET, CANADIAN",-37.5757001,143.87624001,4,2,2,$430 per week,House,July 2022
0,"2/328 CLAYTON STREET, CANADIAN",-37.5757001,143.87624001,4,2,2,$430 per week,House,July 2022
0,"2/328 CLAYTON STREET, CANADIAN",-37.5757001,143.87624001,4,2,2,$430,House,May 2022
0,"2/328 CLAYTON STREET, CANADIAN",-37.5757001,143.87624001,4,2,2,$430,House,October 2021
0,"2/328 CLAYTON STREET, CANADIAN",-37.5757001,143.87624001,4,2,2,$430 per week,House,October 2021
0,"2/328 CLAYTON STREET, CANADIAN",-37.5757001,143.87624001,4,2,2,$420 per week,House,November 2019
0,"2/328 CLAYTON STREET, CANADIAN",-37.5757001,143.87624001,4,2,2,$420,House,October 2019
0,"115 CLAYTON STREET, CANADIAN",-37.57169001,143.87241001,4,2,4,$550 p.w.,House,July 2022
0,"115 CLAYTON STREET, CANADIAN",-37.57169001,143.87241001,4,2,4,$550 p.w.,House,July 2022
0,"115 CLAYTON STREET, CANADIAN",-37.57169001,143.87241001,4,2,4,$550 p.w.,House,June 2022
0,"115 CLAYTON STREET, CANADIAN",-37.57169001,143.87241001,4,2,4,$550,House,June 2022
0,"115 CLAYTON STREET, CANADIAN",-37.57169001,143.87241001,4,2,4,$550 p.w.,House,May 2022
0,"115 CLAYTON STREET, CANADIAN",-37.57169001,143.87241001,4,2,4,$510 p.w.,House,October 2019
0,"115 CLAYTON STREET, CANADIAN",-37.57169001,143.87241001,4,2,4,$510,House,October 2019
0,"428 RODIER STREET, CANADIAN",-37.5793443002,143.8793842002,3,2,2,$390 per week,House,July 2022
0,"428 RODIER STREET, CANADIAN",-37.5793443002,143.8793842002,3,2,2,$390 per week,House,July 2022
0,"428 RODIER STREET, CANADIAN",-37.5793443002,143.8793842002,3,2,2,$390 per week,House,May 2022
0,"2/322 CLAYTON STREET, CANADIAN",-37.57515001,143.87602001,2,1,1,$350 per week,Rental_residential,July 2022
0,"2/322 CLAYTON STREET, CANADIAN",-37.57515001,143.87602001,2,1,1,$350 per week,Rental_residential,July 2022
0,"8/3 COLETTE COURT, CANADIAN",-37.576,143.877,4,2,2,$390 per week,Rental_residential,July 2022
0,"8/3 COLETTE COURT, CANADIAN",-37.576,143.877,4,2,2,$390 per week,Rental_residential,July 2022
0,"8/3 COLETTE COURT, CANADIAN",-37.576,143.877,4,2,2,$390,Rental_residential,July 2022
0,"8/3 COLETTE COURT, CANADIAN",-37.576,143.877,4,2,2,$390 per week,Rental_residential,September 2021
0,"8/3 COLETTE COURT, CANADIAN",-37.576,143.877,4,2,2,$390,Rental_residential,September 2021
0,"8/3 COLETTE COURT, CANADIAN",-37.576,143.877,4,2,2,$380 per week,Rental_residential,July 2020
0,"8/3 COLETTE COURT, CANADIAN",-37.576,143.877,4,2,2,$380,Rental_residential,July 2018
