,STOP_ID,STOP_NAME,LATITUDE,LONGITUDE,TICKETZONE,ROUTEUSSP,geometry,postcode,suburb
178,18536,19-Abbotsford St Interchange/Abbotsford St (North Melbourne),-37.793729,144.947163,1,57,POINT (144.9471688215998 -37.793715816197334),3051,NORTH MELBOURNE
179,18537,18-Erskine St/Abbotsford St (North Melbourne),-37.795246,144.946803,1,57,POINT (144.94680882149777 -37.79523285618216),3051,NORTH MELBOURNE
180,18538,17-Canning St/Abbotsford St (North Melbourne),-37.796719,144.946535,1,57,POINT (144.9465409813845 -37.796705796173),3051,NORTH MELBOURNE
181,18539,16-Haines St/Abbotsford St (North Melbourne),-37.797968,144.946319,1,57,POINT (144.94632498128655 -37.79795481616601),3051,NORTH MELBOURNE
182,18540,15-Arden St/Abbotsford St (North Melbourne),-37.800672,144.945835,1,57,POINT (144.94584078107735 -37.80065886614972),3051,NORTH MELBOURNE
183,18541,14-Abbotsford St/Queensberry St (North Melbourne),-37.802663,144.945802,1,57,POINT (144.9458080208671 -37.802649846159824),3051,NORTH MELBOURNE
184,18543,23-Royal Park/Royal Park (Parkville),-37.791414,144.949294,1,58,POINT (144.94930002148104 -37.7914008363285),3052,PARKVILLE
185,18544,24-Elliott Ave/Royal Park (Parkville),-37.787878,144.949619,1,58,POINT (144.9496251018081 -37.787864826328786),3052,PARKVILLE
186,18545,25-State Netball Hockey Centre/Royal Park (Parkville),-37.784383,144.94867,1,58,POINT (144.94867578235173 -37.78436985624228),3052,PARKVILLE
187,18546,26-Melbourne Zoo/Royal Park (Parkville),-37.782375,144.949282,1,58,POINT (144.94928778246327 -37.782361866271614),3052,PARKVILLE
188,18547,27-Royal Park Station/Royal Park (Parkville),-37.780872,144.950925,1,58,POINT (144.95093082234123 -37.78085886637451),3052,PARKVILLE
189,18548,28-Park St/Royal Park (Parkville),-37.776917,144.94949,1,58,POINT (144.94949586301885 -37.77690381625197),3052,PARKVILLE
190,18549,29-Brunswick Rd/Royal Park (Parkville),-37.775814,144.948748,1,58,POINT (144.94875390326706 -37.775800866194444),3055,BRUNSWICK WEST
191,18550,30-Union Square Shopping Centre/Grantham St (Brunswick West),-37.772562,144.949315,1,58,POINT (144.94932090352125 -37.77254880621298),3055,BRUNSWICK WEST
192,18551,31-Dawson St/Grantham St (Brunswick West),-37.770298,144.949741,1,58,POINT (144.94974678369283 -37.770284856228024),3055,BRUNSWICK WEST
193,18552,32-Foden St/Dawson St (Brunswick),-37.769923,144.947356,1,58,POINT (144.94736178414692 -37.76990982606282),3055,BRUNSWICK WEST
194,18553,33-Daly St/Dawson St (Brunswick),-37.769593,144.944425,1,58,POINT (144.9444310246908 -37.76957979586067),3055,BRUNSWICK WEST
195,18554,34-Smith St/Melville Rd (Brunswick West),-37.767614,144.943095,1,58,POINT (144.9431008251358 -37.76760087575758),3055,BRUNSWICK WEST
196,18555,35-Victoria St/Melville Rd (Brunswick West),-37.764912,144.94368,1,58,POINT (144.94368582532707 -37.76489880578075),3055,BRUNSWICK WEST
197,18556,36-Hope St/Melville Rd (Brunswick West),-37.762162,144.944154,1,58,POINT (144.9441599455428 -37.762148855796056),3055,BRUNSWICK WEST
198,18557,37-Albion St/Melville Rd (Brunswick West),-37.75874,144.944771,1,58,POINT (144.9447769858065 -37.75872687581694),3055,BRUNSWICK WEST
199,18558,38-Jacobs Reserve/Melville Rd (Brunswick West),-37.756764,144.945154,1,58,POINT (144.94516002595418 -37.756750835830815),3055,BRUNSWICK WEST
200,18559,39-McGregor Ave/Melville Rd (Brunswick West),-37.754779,144.94555,1,58,POINT (144.94555602610055 -37.75476579584555),3055,BRUNSWICK WEST
201,18560,40-Moreland Rd/Melville Rd (Brunswick West),-37.753429,144.945655,1,58,POINT (144.9456607862286 -37.75341579584431),3055,BRUNSWICK WEST
202,18561,41-Woodlands Ave/Melville Rd (Pascoe Vale South),-37.749512,144.946354,1,58,POINT (144.9463599065317 -37.74949881586774),3044,PASCOE VALE SOUTH
203,18562,42-Reynard St/Melville Rd (Pascoe Vale South),-37.746611,144.944334,1,58,POINT (144.94433994719574 -37.74659784571181),3044,PASCOE VALE SOUTH
204,18563,43-Princes Tce/Melville Rd (Pascoe Vale South),-37.744122,144.944767,1,58,POINT (144.9447730273902 -37.74410880572593),3044,PASCOE VALE SOUTH
205,18564,44-Brearley Pde/Melville Rd (Pascoe Vale South),-37.741966,144.945133,1,58,POINT (144.94513878756032 -37.7419528557374),3044,PASCOE VALE SOUTH
206,18566,51-Balwyn Rd/Doncaster Rd (Balwyn North),-37.794648,145.084631,1,48,POINT (145.08463695765457 -37.79463481562863),3104,BALWYN NORTH
207,18567,50-Dight Ave/Doncaster Rd (Balwyn North),-37.794372,145.080936,1,48,POINT (145.08094191832546 -37.79435887537255),3104,BALWYN NORTH
208,18568,49-Buchanan Ave/Doncaster Rd (Balwyn North),-37.793941,145.077722,1,48,POINT (145.07772783892986 -37.79392786514866),3104,BALWYN NORTH
209,18569,48-Osburn Ave/Doncaster Rd (Balwyn North),-37.793412,145.074567,1,48,POINT (145.07457279953474 -37.79339884492828),3104,BALWYN NORTH
210,18570,47-North Balwyn Shopping Centre/Doncaster Rd (Balwyn North),-37.792727,145.070724,1,48,POINT (145.07072980027596 -37.79271385465964),3104,BALWYN NORTH
211,18571,46-Wattle Ave/Doncaster Rd (Balwyn North),-37.793006,145.067401,1,48,POINT (145.06740700082165 -37.79299285443282),3104,BALWYN NORTH
212,18573,26-Ferrars St/Park St (South Melbourne),-37.836632,144.956405,1,1,POINT (144.95641109533852 -37.83661881709454),3205,SOUTH MELBOURNE
213,18574,43-Kew High School/High St (Kew East),-37.7947,145.061349,1,48,POINT (145.06135504168614 -37.79468683402717),3102,KEW EAST
214,18575,42-Woodlands Ave/High St (Kew East),-37.796324,145.057672,1,48,POINT (145.05767800214653 -37.796310883784464),3102,KEW EAST
215,18576,41-Station St/High St (Kew East),-37.797966,145.053927,1,48,POINT (145.05393292261684 -37.79795284353726),3102,KEW EAST
216,18577,40-Harp Village/High St (Kew East),-37.798721,145.052192,1,48,POINT (145.0521980828354 -37.79870785342274),3102,KEW EAST
217,18578,39-Harp Rd/High St (Kew East),-37.799564,145.050273,1,48,POINT (145.05027892307623 -37.7995508832961),3101,KEW
218,18579,38-Victoria Park/High St (Kew East),-37.801316,145.046172,1,48,POINT (145.04617780359652 -37.80130282302524),3101,KEW
219,18580,37-Kew Cemetery/High St (Kew),-37.802582,145.042652,1,48,POINT (145.04265808406896 -37.802568852791346),3101,KEW
220,18581,36-Gladstone St/High St (Kew),-37.803539,145.040014,1,48,POINT (145.0400200044223 -37.803525822616116),3101,KEW
221,18582,35-Charles St/High St (Kew),-37.805012,145.035977,1,48,POINT (145.0359829649621 -37.80499885234809),3101,KEW
222,18583,34-Union St/High St (Kew),-37.80564,145.034166,1,48,POINT (145.03417180520788 -37.80562687222756),3101,KEW
223,18584,33-Kew Shopping Centre/High St (Kew),-37.806674,145.031311,1,48,POINT (145.03131700559047 -37.80666088203813),3101,KEW
224,18588,25-Brook St/Church St (Hawthorn),-37.815756,145.020982,1,48,POINT (145.02098788639327 -37.8157428713858),3122,HAWTHORN
225,18589,24-Hill St/Church St (Hawthorn),-37.817971,145.018753,1,48,POINT (145.01875876653887 -37.817957861246654),3122,HAWTHORN
226,18591,65-Victoria St/Church St (Richmond),-37.810726,145.000624,1,78,POINT (145.00062989047498 -37.81071285995915),3121,RICHMOND
227,18592,64-Elizabeth St/Church St (Richmond),-37.812592,145.000165,1,78,POINT (145.00017089035157 -37.812578829939284),3121,RICHMOND
228,18593,63-Tweedie Pl/Church St (Richmond),-37.814318,144.99988,1,78,POINT (144.99988577021324 -37.81430484993045),3121,RICHMOND
229,18594,62-Highett St/Church St (Richmond),-37.815962,144.999574,1,78,POINT (144.99957977008742 -37.815948879919695),3121,RICHMOND
230,18595,61-Bridge Rd/Church St (Richmond),-37.818729,144.999079,1,78,POINT (144.99908476987218 -37.818715839902936),3121,RICHMOND
231,18596,60-Abinger St/Church St (Richmond),-37.820302,144.99881,1,78,POINT (144.99881584974767 -37.82028885989426),3121,RICHMOND
232,18597,59-St Ignatius Church/Church St (Richmond),-37.821838,144.998541,1,78,POINT (144.99854692962714 -37.82182479988537),3121,RICHMOND
233,18598,58-Gipps St/Church St (Richmond),-37.824058,144.998163,1,78,POINT (144.9981689294511 -37.82404482987324),3121,RICHMOND
234,18599,57-Swan St/Church St (Richmond),-37.825782,144.997821,1,78,POINT (144.99782692932285 -37.8257688698605),3121,CREMORNE
235,18601,55-Adelaide St/Church St (Cremorne),-37.828972,144.997269,1,78,POINT (144.99727504907142 -37.82895882984248),3121,CREMORNE
236,18602,54-Cotter St/Church St (Cremorne),-37.830331,144.997187,1,78,POINT (144.99719296893775 -37.83031782984527),3121,RICHMOND
237,18603,53-Howard St/Church St (Richmond),-37.832668,144.996794,1,78,POINT (144.99679984875158 -37.832654859832836),3121,RICHMOND
238,18605,51-Malcolm St/Chapel St (South Yarra),-37.836364,144.996342,1,78,POINT (144.99634804842765 -37.83635079982481),3141,SOUTH YARRA
239,18606,50-Toorak Rd/Chapel St (South Yarra),-37.839648,144.995503,1,78,POINT (144.99550888821588 -37.839634809787675),3141,SOUTH YARRA
240,18607,49-Palermo St/Chapel St (South Yarra),-37.841572,144.99528,1,78,POINT (144.99528604804507 -37.841558829784326),3141,SOUTH YARRA
241,18608,48-Cliff St/Chapel St (South Yarra),-37.843833,144.994651,1,78,POINT (144.99465676790822 -37.84381980975525),3141,SOUTH YARRA
242,18609,47-Commercial Rd/Chapel St (Prahran),-37.846976,144.994032,1,78,POINT (144.99403792767353 -37.846962879732345),3181,PRAHRAN
243,18610,46-Chatham St/Chapel St (Prahran),-37.849106,144.993678,1,78,POINT (144.99368404750308 -37.84909281972131),3181,PRAHRAN
244,18611,45-High St/Chapel St (Prahran),-37.851956,144.993283,1,78,POINT (144.9932887672614 -37.851942849711904),3181,WINDSOR
245,18612,44-Duke St/Chapel St (Windsor),-37.854102,144.992827,1,78,POINT (144.9928330071069 -37.85408880969398),3181,WINDSOR
246,18613,43-Windsor Railway Station/Chapel St (Windsor),-37.85624,144.992451,1,78,POINT (144.99245680693946 -37.856226849681455),3181,WINDSOR
247,18614,42-Dandenong Rd/Chapel St (St Kilda East),-37.857921,144.992155,1,78,POINT (144.99216088680782 -37.8579078696716),3182,ST KILDA
248,18615,41-St Michaels Grammar School/Chapel St (St Kilda),-37.859529,144.991873,1,78,POINT (144.9918790066817 -37.85951580966227),3182,ST KILDA
249,18616,40-Alma Rd/Chapel St (St Kilda East),-37.861577,144.99151,1,78,POINT (144.99151576652176 -37.861563849650075),3182,ST KILDA
250,18617,39-Argyle St/Chapel St (St Kilda East),-37.863392,144.991188,1,78,POINT (144.99119392638005 -37.863378879639285),3182,ST KILDA
251,18618,38-Inkerman St/Chapel St (St Kilda East),-37.86544,144.990791,1,78,POINT (144.990796846226 -37.86542682962478),3182,ST KILDA
252,18619,37-Chapel St/Carlisle St (Balaclava),-37.86825,144.990135,1,"3/3a,16",POINT (144.990140926034 -37.86823680959727),3182,ST KILDA
253,18620,36-St Kilda Town Hall/Carlisle St (St Kilda),-37.86809,144.988685,1,"3/3a,16",POINT (144.98869084630368 -37.868076879497),3182,ST KILDA
254,18621,37-Carlisle St/Chapel St (St Kilda),-37.868477,144.990231,1,78,POINT (144.99023704599253 -37.86846387960526),3182,ST KILDA
255,18622,36-Brighton Rd/Chapel St (St Kilda),-37.871091,144.989774,1,78,POINT (144.9897798457873 -37.871077839590136),3182,ST KILDA
256,18623,35-St Kilda Rd/Carlisle St (St Kilda),-37.867828,144.986566,1,"3/3a,67,16",POINT (144.9865718867009 -37.867814799350334),3182,ST KILDA
257,18624,34-Greeves St/Carlisle St (St Kilda),-37.867478,144.984006,1,"3/3a,16",POINT (144.98401192718433 -37.86746487917296),3182,ST KILDA
258,18625,33-Barkly St/Carlisle St (St Kilda),-37.867067,144.981085,1,"3/3a,16",POINT (144.98109088773722 -37.86705384897052),3182,ST KILDA
259,18632,38-Balaclava Station/Carlisle St (Balaclava),-37.868806,144.994235,1,"3/3a,16",POINT (144.99424096526016 -37.86879282988145),3183,BALACLAVA
260,18633,39-Orange Gr/Carlisle St (Balaclava),-37.86907,144.996513,1,"3/3a,16",POINT (144.99651904483508 -37.869056800039104),3183,BALACLAVA
261,18634,40-Hotham St/Carlisle St (Balaclava),-37.869433,144.999289,1,"3/3a,16",POINT (144.9992950043126 -37.86941986023149),3183,BALACLAVA
262,18635,41-Empress Rd/Balaclava Rd (St Kilda East),-37.869706,145.001577,1,"3/3a,16",POINT (145.00158280388482 -37.8696928303899),3183,ST KILDA EAST
263,18636,42-Sidwell Ave/Balaclava Rd (Caulfield North),-37.870166,145.005317,1,"3/3a,16",POINT (145.00532284318405 -37.87015282064901),3183,ST KILDA EAST
264,18637,43-Orrong Rd/Balaclava Rd (Caulfield North),-37.870553,145.008466,1,"3/3a,16",POINT (145.00847176259404 -37.87053982086721),3183,ST KILDA EAST
265,18638,44-Ontario St/Balaclava Rd (Caulfield North),-37.871069,145.012363,1,"3/3a,16",POINT (145.0123687618598 -37.87105588113753),3161,CAULFIELD NORTH
266,18639,45-Lumeah Rd/Balaclava Rd (Caulfield North),-37.871344,145.014732,1,"3/3a,16",POINT (145.01473792141766 -37.87133083130166),3161,CAULFIELD NORTH
267,18640,46-Kooyong Rd/Balaclava Rd (Caulfield North),-37.871726,145.017621,1,"3/3a,16",POINT (145.01762692087337 -37.87171288150213),3161,CAULFIELD NORTH
268,18641,47-Elmhurst Rd/Balaclava Rd (Caulfield North),-37.872145,145.021099,1,"3/3a,16",POINT (145.02110488022262 -37.87213183174325),3161,CAULFIELD NORTH
269,18645,51-Hawthorn Rd/Balaclava Rd (Caulfield North),-37.87257,145.02443,1,"3/3a,16",POINT (145.02443595959676 -37.87255681197439),3161,CAULFIELD NORTH
270,18646,52-Caulfield Park Bowling Club/Balaclava Rd (Caulfield North),-37.873081,145.028544,1,3/3a,POINT (145.02855003882524 -37.87306783225983),3161,CAULFIELD NORTH
271,18647,53-Caulfield Park/Balaclava Rd (Caulfield North),-37.873396,145.031252,1,3/3a,POINT (145.03125795831977 -37.8733828324475),3161,CAULFIELD NORTH
272,18648,54-Kambrook Rd/Balaclava Rd (Caulfield North),-37.873959,145.035819,1,3/3a,POINT (145.0358249174638 -37.87394587276458),3161,CAULFIELD NORTH
273,18649,55-Normanby Rd/Balaclava Rd (Caulfield North),-37.874198,145.0377,1,3/3a,POINT (145.03770591711046 -37.874184822895195),3161,CAULFIELD NORTH
274,18650,56-Caulfield Racecourse/Normanby Rd (Caulfield North),-37.875416,145.039396,1,3/3a,POINT (145.03940187668235 -37.875402883019184),3161,CAULFIELD NORTH
275,18651,57-Caulfield Railway Station/Derby Rd (Caulfield East),-37.8764,145.041677,1,3/3a,POINT (145.04168283617798 -37.87638685318191),3145,CAULFIELD EAST
276,18652,58-Dandenong Rd/Derby Rd (Caulfield North),-37.875709,145.041866,1,3/3a,POINT (145.04187183622062 -37.87569583319062),3145,CAULFIELD EAST
277,18653,59-Dandenong Rd/Waverley Rd (Malvern East),-37.87576,145.044946,1,3/3a,POINT (145.0449519956792 -37.87574686340248),3145,MALVERN EAST
278,18654,60-Burke Rd/Waverley Rd (Malvern East),-37.875893,145.048046,1,3/3a,POINT (145.0480519551254 -37.87587988361626),3145,MALVERN EAST
279,18655,61-Tennyson St/Waverley Rd (Malvern East),-37.876247,145.050936,1,3/3a,POINT (145.05094203458393 -37.87623385381701),3145,MALVERN EAST
280,18656,62-The Avenue/Waverley Rd (Malvern East),-37.876697,145.054687,1,3/3a,POINT (145.05469287388223 -37.87668385407756),3145,MALVERN EAST
281,18657,63-Oak Gr/Waverley Rd (Malvern East),-37.876917,145.056546,1,3/3a,POINT (145.05655191353475 -37.876903814206706),3145,MALVERN EAST
282,18658,27-Park St/Montague St (South Melbourne),-37.837522,144.954176,1,1,POINT (144.95418197562924 -37.83750882694776),3205,SOUTH MELBOURNE
283,18659,28-Montague St/Bridport St (Albert Park),-37.840679,144.955384,1,1,POINT (144.95538977507638 -37.84066584704984),3206,ALBERT PARK
284,18660,29-Bridport St/Victoria Ave (Albert Park),-37.841563,144.953337,1,1,POINT (144.95334281533616 -37.841549826915475),3206,ALBERT PARK
285,18661,30-Richardson St/Victoria Ave (Albert Park),-37.843942,144.951283,1,1,POINT (144.9512890154348 -37.843928796789925),3206,ALBERT PARK
286,18662,31-Graham St/Victoria Ave (Albert Park),-37.845674,144.949826,1,1,POINT (144.94983209549997 -37.84566084670114),3206,ALBERT PARK
287,18663,32-Beaconsfield Pde/Victoria Ave (Albert Park),-37.847124,144.948729,1,1,POINT (144.94873481553327 -37.84711083663518),3206,ALBERT PARK
288,18699,124-Walsh St/Toorak Rd (South Yarra),-37.83819,144.984565,1,58,POINT (144.98457101027532 -37.83817680902982),3141,SOUTH YARRA
289,18700,125-Punt Rd/Toorak Rd (South Yarra),-37.838417,144.986741,1,58,POINT (144.9867468498725 -37.838403879180156),3141,SOUTH YARRA
290,18702,126-Myrtle St/Toorak Rd (South Yarra),-37.838788,144.989504,1,58,POINT (144.989509849352 -37.83877485937158),3141,SOUTH YARRA
291,18703,127-South Yarra Railway Station/Toorak Rd (South Yarra),-37.839131,144.992165,1,58,POINT (144.9921709688522 -37.839117849555905),3141,SOUTH YARRA
292,18704,128-Chapel St/Toorak Rd (South Yarra),-37.839581,144.995823,1,58,POINT (144.99582892816755 -37.839567849809185),3141,SOUTH YARRA
293,18705,129-Tivoli Rd/Toorak Rd (South Yarra),-37.839927,144.998666,1,58,POINT (144.99867184763588 -37.83991381000603),3141,SOUTH YARRA
294,18706,130-Hawksburn Rd/Toorak Rd (South Yarra),-37.840368,145.002336,1,58,POINT (145.00234204695005 -37.840354810260195),3141,SOUTH YARRA
295,18707,131-Williams Rd/Toorak Rd (Toorak),-37.840725,145.00536,1,58,POINT (145.00536604638566 -37.840711840469595),3142,TOORAK
296,18708,132-Toorak Village/Toorak Rd (Toorak),-37.841093,145.008452,1,58,POINT (145.00845808580823 -37.84107985068378),3142,TOORAK
297,18709,133-Canterbury Rd/Toorak Rd (Toorak),-37.841387,145.010888,1,58,POINT (145.01089384535288 -37.84137388085256),3142,TOORAK
298,18710,43-Deepdene Shopping Centre/Whitehorse Rd (Balwyn),-37.810925,145.064877,1,109,POINT (145.0648830393021 -37.810911854370424),3103,DEEPDENE
299,18711,119-Park St/Lygon St (Carlton North),-37.779417,144.970471,1,"6,1",POINT (144.97047701910935 -37.77940383770123),3054,PRINCES HILL
300,18712,120-Brunswick Rd/Lygon St (Brunswick),-37.778455,144.970634,1,"6,1",POINT (144.97064009918546 -37.77844182770642),3056,BRUNSWICK
301,18713,121-Weston St/Lygon St (Brunswick East),-37.775667,144.970971,1,"6,1",POINT (144.97097705942966 -37.77565380771216),3057,BRUNSWICK EAST
302,18714,122-Glenlyon Rd/Lygon St (Brunswick East),-37.772737,144.971415,1,"6,1",POINT (144.9714209396707 -37.77272385772434),3057,BRUNSWICK EAST
303,18715,123-Albert St/Lygon St (Brunswick East),-37.769781,144.97195,1,"6,1",POINT (144.97195589989875 -37.769767807742575),3057,BRUNSWICK EAST
304,18716,124-Victoria St/Lygon St (Brunswick East),-37.7682,144.972231,1,"6,1",POINT (144.9722370600216 -37.768186867751986),3057,BRUNSWICK EAST
305,18717,125-Blyth St/Lygon St (Brunswick East),-37.766664,144.972512,1,"6,1",POINT (144.97251786013962 -37.766650837761645),3057,BRUNSWICK EAST
306,18718,126-Stewart St/Lygon St (Brunswick East),-37.764427,144.972902,1,"6,1",POINT (144.97290810031473 -37.76441379777445),3057,BRUNSWICK EAST
307,18719,127-Albion St/Lygon St (Brunswick East),-37.762369,144.973265,1,"6,1",POINT (144.97327098047518 -37.7623558577865),3057,BRUNSWICK EAST
308,18720,128-Mitchell St/Holmes St (Brunswick East),-37.759387,144.974334,1,"6,1",POINT (144.97433982061352 -37.75937379784108),3057,BRUNSWICK EAST
309,18721,129-Moreland Rd/Holmes St (Brunswick),-37.75688,144.974754,1,"6,1",POINT (144.97475994081276 -37.756866847854255),3056,BRUNSWICK
310,18722,130-Barrow St/Moreland Rd (Coburg),-37.756206,144.970153,1,6,POINT (144.97015878168307 -37.75619283753541),3056,BRUNSWICK
311,18723,131-De Carle St/Moreland Rd (Coburg),-37.75581,144.96652,1,6,POINT (144.96652602235545 -37.755796837284585),3056,BRUNSWICK
312,18724,132-Sydney Rd/Moreland Rd (Coburg),-37.755564,144.964279,1,6,POINT (144.96428502277038 -37.75555086712988),3056,BRUNSWICK
313,18725,133-Moreland Station/Moreland Rd (Coburg),-37.75526,144.962381,1,6,POINT (144.96238710313216 -37.75524684699827),3056,BRUNSWICK
314,18726,130-The Avenue/Nicholson St (Coburg),-37.753566,144.975945,1,1,POINT (144.97595082096603 -37.753552867915126),3058,COBURG
315,10311,45-Glenferrie Rd/Wattletree Rd (Malvern),-37.862455,145.028508,1,5,POINT (145.02851403999176 -37.86244180219155),3144,MALVERN
316,10371,44-Duncraig Ave/Wattletree Rd (Armadale),-37.862069,145.025382,1,5,POINT (145.02538780057753 -37.86205588197465),3143,ARMADALE
317,1083,42-Clyde St/Raleigh Rd (Maribyrnong),-37.769699,144.898841,1,"82,57",POINT (144.89884711258318 -37.769685812753494),3032,MARIBYRNONG
318,11285,43-Egerton Rd/Wattletree Rd (Armadale),-37.86171,145.022754,1,5,POINT (145.02275980107373 -37.861696871792134),3143,ARMADALE
319,1185,50-Vincent St/Wattletree Rd (Malvern East),-37.864226,145.043375,1,5,POINT (145.04338095721312 -37.864212823223134),3145,MALVERN EAST
320,12599,42-Kooyong Rd/Wattletree Rd (Armadale),-37.861346,145.019899,1,5,POINT (145.01990500160983 -37.861332821594075),3143,ARMADALE
321,1291,51-Erica Ave/Wattletree Rd (Malvern East),-37.864613,145.046571,1,5,POINT (145.04657703661508 -37.86459982344507),3145,MALVERN EAST
