"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CRI","SAVING","TOT","PC_GDP","A","2012",8.41490245044395,
"CRI","SAVING","TOT","PC_GDP","A","2013",8.56752949305585,
"CRI","SAVING","TOT","PC_GDP","A","2014",8.36428242394746,
"CRI","SAVING","TOT","PC_GDP","A","2015",9.54842510325506,
"CRI","SAVING","TOT","PC_GDP","A","2016",10.8095421283886,
"CRI","SAVING","TOT","PC_GDP","A","2017",8.88740882243173,
"CRI","SAVING","TOT","PC_GDP","A","2018",8.90721720312386,
"CRI","SAVING","TOT","PC_GDP","A","2019",8.38851215403778,
"CRI","SAVING","TOT","PC_GDP","A","2020",8.06950821209849,"E"
"CRI","SAVING","TOT","PC_GDP","A","2021",9.34492057504666,"E"
"LTU","SAVING","TOT","PC_GDP","A","1995",-7.4202760067624,
"LTU","SAVING","TOT","PC_GDP","A","1996",-5.42399792311134,
"LTU","SAVING","TOT","PC_GDP","A","1997",-0.826158702661522,
"LTU","SAVING","TOT","PC_GDP","A","1998",-1.82963519097829,
"LTU","SAVING","TOT","PC_GDP","A","1999",-4.46546239928209,
"LTU","SAVING","TOT","PC_GDP","A","2000",-1.83274933007304,
"LTU","SAVING","TOT","PC_GDP","A","2001",0.038774645417345,
"LTU","SAVING","TOT","PC_GDP","A","2002",1.97389712735535,
"LTU","SAVING","TOT","PC_GDP","A","2003",2.03156762360677,
"LTU","SAVING","TOT","PC_GDP","A","2004",2.23880864799994,
"LTU","SAVING","TOT","PC_GDP","A","2005",4.53417271799516,
"LTU","SAVING","TOT","PC_GDP","A","2006",4.12979012164681,
"LTU","SAVING","TOT","PC_GDP","A","2007",5.2400469366171,
"LTU","SAVING","TOT","PC_GDP","A","2008",2.77266004588789,
"LTU","SAVING","TOT","PC_GDP","A","2009",-0.185419690242324,
"LTU","SAVING","TOT","PC_GDP","A","2010",3.91748644384849,
"LTU","SAVING","TOT","PC_GDP","A","2011",4.97943859044039,
"LTU","SAVING","TOT","PC_GDP","A","2012",4.978362384039,
"LTU","SAVING","TOT","PC_GDP","A","2013",7.96820998300311,
"LTU","SAVING","TOT","PC_GDP","A","2014",9.91505950813842,
"LTU","SAVING","TOT","PC_GDP","A","2015",5.45747645192135,
"LTU","SAVING","TOT","PC_GDP","A","2016",4.83749839056547,
"LTU","SAVING","TOT","PC_GDP","A","2017",7.050411100207,
"LTU","SAVING","TOT","PC_GDP","A","2018",8.19121233392048,
"LTU","SAVING","TOT","PC_GDP","A","2019",8.53883664884267,
"LTU","SAVING","TOT","PC_GDP","A","2020",7.86277287228652,
"BRA","SAVING","TOT","PC_GDP","A","2000",13.9890206483061,
"BRA","SAVING","TOT","PC_GDP","A","2001",13.592661467458,
"BRA","SAVING","TOT","PC_GDP","A","2002",15.4250187912678,
"BRA","SAVING","TOT","PC_GDP","A","2003",16.4137368880245,
"BRA","SAVING","TOT","PC_GDP","A","2004",18.8550133333923,
"BRA","SAVING","TOT","PC_GDP","A","2005",18.1106379080568,
"BRA","SAVING","TOT","PC_GDP","A","2006",18.4081087608163,
"BRA","SAVING","TOT","PC_GDP","A","2007",19.3405941107827,
"BRA","SAVING","TOT","PC_GDP","A","2008",19.2266274139949,
"BRA","SAVING","TOT","PC_GDP","A","2009",16.3723503409948,
"BRA","SAVING","TOT","PC_GDP","A","2010",17.9451223890184,
"BRA","SAVING","TOT","PC_GDP","A","2011",18.5538419635215,
"BRA","SAVING","TOT","PC_GDP","A","2012",18.0367453414085,
"BRA","SAVING","TOT","PC_GDP","A","2013",18.3226895995382,
"BRA","SAVING","TOT","PC_GDP","A","2014",16.004975295698,
"BRA","SAVING","TOT","PC_GDP","A","2015",14.2382476228725,
"BRA","SAVING","TOT","PC_GDP","A","2016",13.3941149673458,
"BRA","SAVING","TOT","PC_GDP","A","2017",13.5844940056752,
"BRA","SAVING","TOT","PC_GDP","A","2018",12.6913350259511,
"BRA","SAVING","TOT","PC_GDP","A","2019",12.2359449304661,
